internal_id	source_key	lexeme_ids	entity_sha256	lemma_json	stratum	sample_score_sha256	pinned	genders	gender_claims_json	number_restriction	restriction_claims_json	paradigm_claims_json	source_completeness	slot_values_json	slot_form_ids_json	combining_forms_json	object_form_evidence_json	compound_statement_ids_json	sense_statement_ids_json	structural_evidence	orthography	diagnostics_json	review_status
wdn_000283_N	L934280	["L934280"]	["d09c7675df783ba60dbde0f029fd09a9a8091010f0fa37ade3b28c9edcb042a7"]	"High End"	multiword	05edea7ef2b7a9fdf67bddddde90838bd2dc84b85ede151fb98a5223c8d43f55	no	["neuter"]	[{"rank":"normal","statement":"L934280$09205D20-CDF0-4C60-93DB-06640C840554","value":"Q1775461"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["whitespace"]	[]	automatic
wdn_000284_N	L934621	["L934621"]	["279310ed92280f20edbfa8ed422b4e4cf02e77e2261cfdefff1fe91f7c9f52a6"]	"Wahlregister"	regular_neuter	009a5aa49ecda816f860ddf44c2faf4c57aef6385503382ba3d26db4fd394d5f	no	["neuter"]	[{"rank":"normal","statement":"L934621$05D2BA5E-2D28-4CEE-A3CF-9111735476AD","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Wahlregister"],"s_pl_dat":["Wahlregistern"],"s_pl_gen":["Wahlregister"],"s_pl_nom":["Wahlregister"],"s_sg_acc":["Wahlregister"],"s_sg_dat":["Wahlregister"],"s_sg_gen":["Wahlregisters"],"s_sg_nom":["Wahlregister"]}	{"s_pl_acc":["L934621-F8"],"s_pl_dat":["L934621-F7"],"s_pl_gen":["L934621-F6"],"s_pl_nom":["L934621-F5"],"s_sg_acc":["L934621-F4"],"s_sg_dat":["L934621-F3"],"s_sg_gen":["L934621-F2"],"s_sg_nom":["L934621-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000285_N	L934760	["L934760"]	["4c972270253561f45336f1751632975df650ad5f38a39ed0487bd41a3d4ebf53"]	"Non-Profit-Organisation"	hyphenated	0090b73be5eae93b62c6d06f3ca31e7fcadfdd13137148c5e561f87972bd393f	no	["feminine"]	[{"rank":"normal","statement":"L934760$D2939E6C-32EB-4EB6-9510-39A1796C45FE","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Non-Profit-Organisationen"],"s_pl_dat":["Non-Profit-Organisationen"],"s_pl_gen":["Non-Profit-Organisationen"],"s_pl_nom":["Non-Profit-Organisationen"],"s_sg_acc":["Non-Profit-Organisation"],"s_sg_dat":["Non-Profit-Organisation"],"s_sg_gen":["Non-Profit-Organisation"],"s_sg_nom":["Non-Profit-Organisation"]}	{"s_pl_acc":["L934760-F8"],"s_pl_dat":["L934760-F7"],"s_pl_gen":["L934760-F6"],"s_pl_nom":["L934760-F5"],"s_sg_acc":["L934760-F4"],"s_sg_dat":["L934760-F3"],"s_sg_gen":["L934760-F2"],"s_sg_nom":["L934760-F1"]}	[]	[]	[]	[]	none_recorded	["hyphen"]	[]	automatic
wdn_000286_N	L935604	["L935604"]	["913139c6b94efded8cfcedbad93202accfb99c6431c25e84c4108f4469e964b0"]	"IBAN"	abbreviation	08787333462f48bc1f3d5550f8c71403106eb76d83d1d8224f6839c43f05ecbe	no	["feminine"]	[{"rank":"normal","statement":"L935604$D0529D99-FDFE-4C27-B003-D3034AAC183E","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["IBANs"],"s_pl_dat":["IBANs"],"s_pl_gen":["IBANs"],"s_pl_nom":["IBANs"],"s_sg_acc":["IBAN"],"s_sg_dat":["IBAN"],"s_sg_gen":["IBAN"],"s_sg_nom":["IBAN"]}	{"s_pl_acc":["L935604-F8"],"s_pl_dat":["L935604-F7"],"s_pl_gen":["L935604-F6"],"s_pl_nom":["L935604-F5"],"s_sg_acc":["L935604-F4"],"s_sg_dat":["L935604-F3"],"s_sg_gen":["L935604-F2"],"s_sg_nom":["L935604-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000287_N	L935631	["L935631"]	["1ac6b92290d422d119889444e47a447f9117c38acd4fb11f5172ff45dd9fcd8b"]	"Smartglasses"	plural_only	023e5f8e89b2ad4395465e39a75df615885e3546241a6a052948d8810d372571	no	[]	[]	plural_only	[{"rank":"normal","statement":"L935631$ECEADFB6-EA98-49A6-9473-0303F79F3420","value":"Q138246"}]	[]	complete	{"s_pl_acc":["Smartglasses"],"s_pl_dat":["Smartglasses"],"s_pl_gen":["Smartglasses"],"s_pl_nom":["Smartglasses"]}	{"s_pl_acc":["L935631-F4"],"s_pl_dat":["L935631-F3"],"s_pl_gen":["L935631-F2"],"s_pl_nom":["L935631-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
wdn_000288_N	L936931	["L936931"]	["162fe33d01eecbad4b95ec7c736cb32806a9a5b804d6e94552f4a78045f27f4e"]	"Lesepate"	irregular_full	0117a4d848b2b0292bc78732abc8a9db9effa101b3172dfcf3f1cc28f5659f82	no	["masculine"]	[{"rank":"normal","statement":"L936931$D787067A-3079-4C41-A054-760FA8545940","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Lesepaten"],"s_pl_dat":["Lesepaten"],"s_pl_gen":["Lesepaten"],"s_pl_nom":["Lesepaten"],"s_sg_acc":["Lesepaten"],"s_sg_dat":["Lesepaten"],"s_sg_gen":["Lesepaten"],"s_sg_nom":["Lesepate"]}	{"s_pl_acc":["L936931-F8"],"s_pl_dat":["L936931-F7"],"s_pl_gen":["L936931-F6"],"s_pl_nom":["L936931-F5"],"s_sg_acc":["L936931-F4"],"s_sg_dat":["L936931-F3"],"s_sg_gen":["L936931-F2"],"s_sg_nom":["L936931-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000289_N	L937570	["L937570"]	["520571f8b273860a97bb1da8fa4cab8ed735c04c03510fa8b10ed5b20c746706"]	"Tortenwerfer"	regular_masculine	00514a65b90e496cc07b65a241bd04c393d09c081fc2194699462bfa37bfc4ec	no	["masculine"]	[{"rank":"normal","statement":"L937570$8EB3CFBC-C42A-44D8-9B61-AA4EB191FB20","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Tortenwerfer"],"s_pl_dat":["Tortenwerfern"],"s_pl_gen":["Tortenwerfer"],"s_pl_nom":["Tortenwerfer"],"s_sg_acc":["Tortenwerfer"],"s_sg_dat":["Tortenwerfer"],"s_sg_gen":["Tortenwerfers"],"s_sg_nom":["Tortenwerfer"]}	{"s_pl_acc":["L937570-F8"],"s_pl_dat":["L937570-F7"],"s_pl_gen":["L937570-F6"],"s_pl_nom":["L937570-F5"],"s_sg_acc":["L937570-F4"],"s_sg_dat":["L937570-F3"],"s_sg_gen":["L937570-F2"],"s_sg_nom":["L937570-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000290_N	L938031	["L938031"]	["75efd86295e575cd7f4423236d0ee26941a628ac3ead9b19cb99b11dfc8764cf"]	"Botnetz"	regular_neuter	008338faff8813e1d76e1f2948815595398c2e351457b352b362e261d0e2dfe7	no	["neuter"]	[{"rank":"normal","statement":"L938031$2D793B5D-3159-4341-A64B-FA08693FD97B","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Botnetze"],"s_pl_dat":["Botnetzen"],"s_pl_gen":["Botnetze"],"s_pl_nom":["Botnetze"],"s_sg_acc":["Botnetz"],"s_sg_dat":["Botnetz"],"s_sg_gen":["Botnetzes"],"s_sg_nom":["Botnetz"]}	{"s_pl_acc":["L938031-F8"],"s_pl_dat":["L938031-F7"],"s_pl_gen":["L938031-F6"],"s_pl_nom":["L938031-F5"],"s_sg_acc":["L938031-F4"],"s_sg_dat":["L938031-F3"],"s_sg_gen":["L938031-F2"],"s_sg_nom":["L938031-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000291_N	L938610	["L938610"]	["97031fa0fd5cea7f9a31a0ddd9a73c2f7725fbe4a9df19f9a1a896f503db7532"]	"Tanztrainer"	regular_masculine	004cdcbb021ac848b8771ed208f3848a9c6d3831131ba9114349ceb8aa09134d	no	["masculine"]	[{"rank":"normal","statement":"L938610$FB6F8B83-B480-40BB-B5BE-C9466C15285E","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Tanztrainer"],"s_pl_dat":["Tanztrainern"],"s_pl_gen":["Tanztrainer"],"s_pl_nom":["Tanztrainer"],"s_sg_acc":["Tanztrainer"],"s_sg_dat":["Tanztrainer"],"s_sg_gen":["Tanztrainers"],"s_sg_nom":["Tanztrainer"]}	{"s_pl_acc":["L938610-F8"],"s_pl_dat":["L938610-F7"],"s_pl_gen":["L938610-F6"],"s_pl_nom":["L938610-F5"],"s_sg_acc":["L938610-F4"],"s_sg_dat":["L938610-F3"],"s_sg_gen":["L938610-F2"],"s_sg_nom":["L938610-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000292_N	L939416	["L939416"]	["3b36d88c2d361d459c8f2b5f0b3f8c04b3aea4dcf0ffdb58ed7623ffeab692b4"]	"Lizenzproblem"	regular_neuter	00a15134d2551b9250b7a7f65aeee6fd11c0987c34d6477d4b3969b3ad2aa351	no	["neuter"]	[{"rank":"normal","statement":"L939416$41BC340D-E286-44AE-BA48-332D6D65760F","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Lizenzprobleme"],"s_pl_dat":["Lizenzproblemen"],"s_pl_gen":["Lizenzprobleme"],"s_pl_nom":["Lizenzprobleme"],"s_sg_acc":["Lizenzproblem"],"s_sg_dat":["Lizenzproblem"],"s_sg_gen":["Lizenzproblems"],"s_sg_nom":["Lizenzproblem"]}	{"s_pl_acc":["L939416-F8"],"s_pl_dat":["L939416-F7"],"s_pl_gen":["L939416-F6"],"s_pl_nom":["L939416-F5"],"s_sg_acc":["L939416-F4"],"s_sg_dat":["L939416-F3"],"s_sg_gen":["L939416-F2"],"s_sg_nom":["L939416-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000293_N	L939675	["L939675"]	["3e15b183627a7824720079ca18caa8787447f8474cce19dd63fcdeb1564c4fb9"]	"Rußausstoß"	regular_masculine	00014a8ef6a2f4ffece9c1fe7d4afe32ee625ad4c54c1a9862f61eb6976eef6e	no	["masculine"]	[{"rank":"normal","statement":"L939675$2C97DF8A-9E7D-436D-BCE1-18BF7A4ADA84","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Rußausstöße"],"s_pl_dat":["Rußausstößen"],"s_pl_gen":["Rußausstöße"],"s_pl_nom":["Rußausstöße"],"s_sg_acc":["Rußausstoß"],"s_sg_dat":["Rußausstoß"],"s_sg_gen":["Rußausstoßes"],"s_sg_nom":["Rußausstoß"]}	{"s_pl_acc":["L939675-F8"],"s_pl_dat":["L939675-F7"],"s_pl_gen":["L939675-F6"],"s_pl_nom":["L939675-F5"],"s_sg_acc":["L939675-F4"],"s_sg_dat":["L939675-F3"],"s_sg_gen":["L939675-F2"],"s_sg_nom":["L939675-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000294_N	L1073840	["L1073840"]	["8e1a04c62cac106aa762d52a5770f394a3e20df65c963cceeba64627c95ec386"]	"Ball"	rejected_feature	507f022ef3872b38e281179471d27628fff7c6087a848e5f7ae4e2d4da9b4227	no	["masculine"]	[{"rank":"normal","statement":"L1073840$14020C48-D2B7-4EFB-A8CC-F9D15E6A355B","value":"Q499327"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["Bälle"],"s_pl_dat":["Bälle"],"s_pl_gen":["Bälle"],"s_pl_nom":["Bälle"],"s_sg_acc":["Ball"],"s_sg_dat":["Ball","Balle"],"s_sg_gen":["Balles","Balls"],"s_sg_nom":["Ball"]}	{"s_pl_acc":["L1073840-F9"],"s_pl_dat":["L1073840-F8"],"s_pl_gen":["L1073840-F7"],"s_pl_nom":["L1073840-F6"],"s_sg_acc":["L1073840-F5"],"s_sg_dat":["L1073840-F10","L1073840-F4"],"s_sg_gen":["L1073840-F2","L1073840-F3"],"s_sg_nom":["L1073840-F1"]}	[]	[]	[]	[]	component_target	[]	["conflicting_slots","rejected_noun_form_feature"]	automatic
wdn_000295_N	L1422854	["L1422854"]	["067fe1108b46006634ba3efe8918ee126d05219668ef6024150b0c6cbc312ef4"]	"AIDS"	abbreviation	0d1f592cd3045750b5337bc096bfdd3ef29d935557c3e973c7487825e76303af	no	["neuter"]	[{"rank":"normal","statement":"L1422854$ABF0D0EA-7634-4B43-AE17-49BA765EA302","value":"Q1775461"}]	ordinary	[]	[]	partial	{"s_sg_acc":["AIDS"],"s_sg_dat":["AIDS"],"s_sg_gen":["AIDS"],"s_sg_nom":["AIDS"]}	{"s_sg_acc":["L1422854-F4"],"s_sg_dat":["L1422854-F3"],"s_sg_gen":["L1422854-F2"],"s_sg_nom":["L1422854-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000296_N	L1422857	["L1422857"]	["4c31b16c531cb6cce23dc1da96d587896da660d423f0f586dcabc867b625d9b3"]	"ARGE"	abbreviation	1d3ff8434d0495e68a4caae1409210bf0194e09ea1d25fdf098875817c61920c	no	["feminine"]	[{"rank":"normal","statement":"L1422857$46BC5335-7091-419D-8114-F96D281976E7","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["ARGEn"],"s_pl_dat":["ARGEn"],"s_pl_gen":["ARGEn"],"s_pl_nom":["ARGEn"],"s_sg_acc":["ARGE"],"s_sg_dat":["ARGE"],"s_sg_gen":["ARGE"],"s_sg_nom":["ARGE"]}	{"s_pl_acc":["L1422857-F8"],"s_pl_dat":["L1422857-F7"],"s_pl_gen":["L1422857-F6"],"s_pl_nom":["L1422857-F5"],"s_sg_acc":["L1422857-F4"],"s_sg_dat":["L1422857-F3"],"s_sg_gen":["L1422857-F2"],"s_sg_nom":["L1422857-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000297_N	L1423094	["L1423094"]	["97fc46d66e69c34c27bd09282c266a9c93f8bf8f5d1f748404459ad01c4bd546"]	"Abschlussverfügung"	invariant	00048ec86bec66221f909eaa708c02f2a21663e3ad7996a8e37fd902f2d674f2	no	["feminine"]	[{"rank":"normal","statement":"L1423094$24D4364B-604F-49A7-AFB9-396276D2BBA5","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Abschlussverfügungen"],"s_pl_dat":["Abschlussverfügungen"],"s_pl_gen":["Abschlussverfügungen"],"s_pl_nom":["Abschlussverfügungen"],"s_sg_acc":["Abschlussverfügung"],"s_sg_dat":["Abschlussverfügung"],"s_sg_gen":["Abschlussverfügung"],"s_sg_nom":["Abschlussverfügung"]}	{"s_pl_acc":["L1423094-F8"],"s_pl_dat":["L1423094-F7"],"s_pl_gen":["L1423094-F6"],"s_pl_nom":["L1423094-F5"],"s_sg_acc":["L1423094-F4"],"s_sg_dat":["L1423094-F3"],"s_sg_gen":["L1423094-F2"],"s_sg_nom":["L1423094-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000298_N	L1423908	["L1423908"]	["01bcbaf3dbe19fada08327810c584bc2d4960f6aea413beeea421dafdb8eff49"]	"Assistenzeinsatz"	regular_masculine	004e7147bef180bb0f4b022dc57431f21d1c3b8eef5f4869c20b89fc720ad644	no	["masculine"]	[{"rank":"normal","statement":"L1423908$A24C5394-B0C7-4676-9F02-231077529501","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Assistenzeinsätze"],"s_pl_dat":["Assistenzeinsätzen"],"s_pl_gen":["Assistenzeinsätze"],"s_pl_nom":["Assistenzeinsätze"],"s_sg_acc":["Assistenzeinsatz"],"s_sg_dat":["Assistenzeinsatz"],"s_sg_gen":["Assistenzeinsatzes"],"s_sg_nom":["Assistenzeinsatz"]}	{"s_pl_acc":["L1423908-F8"],"s_pl_dat":["L1423908-F7"],"s_pl_gen":["L1423908-F6"],"s_pl_nom":["L1423908-F5"],"s_sg_acc":["L1423908-F4"],"s_sg_dat":["L1423908-F3"],"s_sg_gen":["L1423908-F2"],"s_sg_nom":["L1423908-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000299_N	L1423992	["L1423992"]	["7409cb5b9b7ff94f104ad9fe255bfcd5fbac38d82b497aed07fc56e0b53c3903"]	"Aufbahrungszimmer"	regular_neuter	0084a46d72f91ab1ed608724fdf59cb1e6feed0ba58785cf6db547788ea40144	no	["neuter"]	[{"rank":"normal","statement":"L1423992$49024F73-FD36-4A84-BA68-8B9891A32B62","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Aufbahrungszimmer"],"s_pl_dat":["Aufbahrungszimmern"],"s_pl_gen":["Aufbahrungszimmer"],"s_pl_nom":["Aufbahrungszimmer"],"s_sg_acc":["Aufbahrungszimmer"],"s_sg_dat":["Aufbahrungszimmer"],"s_sg_gen":["Aufbahrungszimmers"],"s_sg_nom":["Aufbahrungszimmer"]}	{"s_pl_acc":["L1423992-F8"],"s_pl_dat":["L1423992-F7"],"s_pl_gen":["L1423992-F6"],"s_pl_nom":["L1423992-F5"],"s_sg_acc":["L1423992-F4"],"s_sg_dat":["L1423992-F3"],"s_sg_gen":["L1423992-F2"],"s_sg_nom":["L1423992-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000300_N	L1424325	["L1424325"]	["3a74c67b02f296cfa2b89367db4699fd5acb07d987586447f26bb4a8589b45c4"]	"BKP"	abbreviation	1882926bbd94bb5da47c1d8bf7b0b707cc2d4f5951eca15a715e2f537666a5bf	no	["feminine"]	[{"rank":"normal","statement":"L1424325$2C944604-B4E5-4730-A47C-720DA7FAC2C0","value":"Q1775415"}]	ordinary	[]	[]	partial	{"s_sg_acc":["BKP"],"s_sg_dat":["BKP"],"s_sg_gen":["BKP"],"s_sg_nom":["BKP"]}	{"s_sg_acc":["L1424325-F4"],"s_sg_dat":["L1424325-F3"],"s_sg_gen":["L1424325-F2"],"s_sg_nom":["L1424325-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000301_N	L1424357	["L1424357"]	["d59a3e2cd2d97c21bd7ecd3c67fb30e4b988b5f42134ae26e84a1508e4d4fc44"]	"BSW"	abbreviation	1ed8afd5d44e1811baccbf24b9a9175e92f3139f821aa7014f5a3729bf022db3	no	["neuter"]	[{"rank":"normal","statement":"L1424357$82F20DE1-1C1E-433E-A89B-AF25D166C95C","value":"Q1775461"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000302_N	L1425687	["L1425687"]	["2da9129f717ad5a4e06261c41934f3d86f8fe0f216f053da407c45efb9d2e658"]	"Bürostadt"	regular_feminine	004c3cb5c730899555a19dba15d6d9b18c50c63a277b09d818621d1eb339921a	no	["feminine"]	[{"rank":"normal","statement":"L1425687$7D93B12B-ECF5-4E93-842E-C172C4723242","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Bürostädte"],"s_pl_dat":["Bürostädten"],"s_pl_gen":["Bürostädte"],"s_pl_nom":["Bürostädte"],"s_sg_acc":["Bürostadt"],"s_sg_dat":["Bürostadt"],"s_sg_gen":["Bürostadt"],"s_sg_nom":["Bürostadt"]}	{"s_pl_acc":["L1425687-F8"],"s_pl_dat":["L1425687-F7"],"s_pl_gen":["L1425687-F6"],"s_pl_nom":["L1425687-F5"],"s_sg_acc":["L1425687-F4"],"s_sg_dat":["L1425687-F3"],"s_sg_gen":["L1425687-F2"],"s_sg_nom":["L1425687-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000303_N	L1425702	["L1425702"]	["fe12fa7319edca6a13074ca60f88c37b76a7ac50784ef6b8525b4adabe3c970b"]	"CNC"	abbreviation	18c7d607a9ec06107eda2b4d6a1d38e27e83096fa8554beeb4f8b090b87e93b0	no	["feminine"]	[{"rank":"normal","statement":"L1425702$4AC0D744-3839-40E0-97E6-6EFD622E9778","value":"Q1775415"}]	ordinary	[]	[]	partial	{"s_sg_acc":["CNC"],"s_sg_dat":["CNC"],"s_sg_gen":["CNC"],"s_sg_nom":["CNC"]}	{"s_sg_acc":["L1425702-F4"],"s_sg_dat":["L1425702-F3"],"s_sg_gen":["L1425702-F2"],"s_sg_nom":["L1425702-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000304_N	L1426060	["L1426060"]	["679a32516a5bc4885482cdf9192a29e3e5f48c5ea27d2527bed27d636204d443"]	"DDR-Kind"	conflicting_slots	000b08b211c06345d9d11c955ceac3cc88004c10bccce59252b39b26036aa82b	no	["neuter"]	[{"rank":"normal","statement":"L1426060$02DB986E-6A31-4C7B-BD08-2D9F1B3D5E81","value":"Q1775461"}]	ordinary	[]	[]	conflicting	{"s_pl_acc":["DDR-Kinder"],"s_pl_dat":["DDR-Kindern"],"s_pl_gen":["DDR-Kinder"],"s_pl_nom":["DDR-Kinder"],"s_sg_acc":["DDR-Kind"],"s_sg_dat":["DDR-Kind"],"s_sg_gen":["DDR-Kindes","DDR-Kinds"],"s_sg_nom":["DDR-Kind"]}	{"s_pl_acc":["L1426060-F9"],"s_pl_dat":["L1426060-F8"],"s_pl_gen":["L1426060-F7"],"s_pl_nom":["L1426060-F6"],"s_sg_acc":["L1426060-F5"],"s_sg_dat":["L1426060-F4"],"s_sg_gen":["L1426060-F2","L1426060-F3"],"s_sg_nom":["L1426060-F1"]}	[]	[]	[]	[]	none_recorded	["hyphen"]	["conflicting_slots"]	automatic
wdn_000305_N	L1426764	["L1426764"]	["cf67cbf49685caaba1c7660b8c20a6a503907bfdf6f9c13880b970fd8c6d8a5f"]	"EG"	abbreviation	034a13dcb5088fe2a0ff2f61a6d7fc550010edb6a5b53a055c38f2b4e79daa9d	no	["feminine"]	[{"rank":"normal","statement":"L1426764$2A7E325D-97E3-474B-ADA6-0207CC530B42","value":"Q1775415"}]	ordinary	[]	[]	partial	{"s_sg_acc":["EG"],"s_sg_dat":["EG"],"s_sg_gen":["EG"],"s_sg_nom":["EG"]}	{"s_sg_acc":["L1426764-F4"],"s_sg_dat":["L1426764-F3"],"s_sg_gen":["L1426764-F2"],"s_sg_nom":["L1426764-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000306_N	L1426785	["L1426785"]	["0cc7136f0491521ff359f7f35fd89c22d1f66d07b2e4715c3280aef2b4aa1779"]	"EGMR"	abbreviation	131c486afd8875a8375f9095f6707d49267b8fb8410964ad24b3b1f30f749eb6	no	["masculine"]	[{"rank":"normal","statement":"L1426785$3E3F927D-4E18-40C5-8F6F-BAFEE0161A94","value":"Q499327"}]	ordinary	[]	[]	partial	{"s_sg_acc":["EGMR"],"s_sg_dat":["EGMR"],"s_sg_gen":["EGMR"],"s_sg_nom":["EGMR"]}	{"s_sg_acc":["L1426785-F4"],"s_sg_dat":["L1426785-F3"],"s_sg_gen":["L1426785-F2"],"s_sg_nom":["L1426785-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
wdn_000307_N	L1426790	["L1426790"]	["ef8b00c8a0088abe424bad12380f0eec48b65d57bb21b5b1a03424711c869a62"]	"EM"	abbreviation	0ec08c55ae47f2c127907991b0b66b2565ea26e3d6ae81e5dacb0d59a5a6069a	no	["feminine"]	[{"rank":"normal","statement":"L1426790$51E879F6-3539-4138-AC00-F506A62549F6","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["EMs"],"s_pl_dat":["EMs"],"s_pl_gen":["EMs"],"s_pl_nom":["EMs"],"s_sg_acc":["EM"],"s_sg_dat":["EM"],"s_sg_gen":["EM"],"s_sg_nom":["EM"]}	{"s_pl_acc":["L1426790-F8"],"s_pl_dat":["L1426790-F7"],"s_pl_gen":["L1426790-F6"],"s_pl_nom":["L1426790-F5"],"s_sg_acc":["L1426790-F4"],"s_sg_dat":["L1426790-F3"],"s_sg_gen":["L1426790-F2"],"s_sg_nom":["L1426790-F1"]}	[]	[]	[]	[]	component_target	["abbreviation"]	[]	automatic
wdn_000308_N	L1426866	["L1426866"]	["cb0f87a0ca0f97f24a3682b13d5e883432db109e794369320a275ecef071589e"]	"EU-Außenkommissarin"	hyphenated	01a40872804dd4176f8b97b1f3067d6224b23e37d31d13714ec7e2e106816dd1	no	["feminine"]	[{"rank":"normal","statement":"L1426866$F2ADEAB2-0674-42FA-B1D6-D7F431922702","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["EU-Außenkommissarinnen"],"s_pl_dat":["EU-Außenkommissarinnen"],"s_pl_gen":["EU-Außenkommissarinnen"],"s_pl_nom":["EU-Außenkommissarinnen"],"s_sg_acc":["EU-Außenkommissarin"],"s_sg_dat":["EU-Außenkommissarin"],"s_sg_gen":["EU-Außenkommissarin"],"s_sg_nom":["EU-Außenkommissarin"]}	{"s_pl_acc":["L1426866-F8"],"s_pl_dat":["L1426866-F7"],"s_pl_gen":["L1426866-F6"],"s_pl_nom":["L1426866-F5"],"s_sg_acc":["L1426866-F4"],"s_sg_dat":["L1426866-F3"],"s_sg_gen":["L1426866-F2"],"s_sg_nom":["L1426866-F1"]}	[]	[]	[]	[]	none_recorded	["hyphen"]	[]	automatic
wdn_000309_N	L1427224	["L1427224"]	["b4052bb17c49a28944db11697a57f199ec943042df7cbb131897447827902fff"]	"Elektrofachkraft"	regular_feminine	02b43c43d31e3ecb805eec72ee07afefbd2f31a4f8ae871dfcfa940cc799fd99	no	["feminine"]	[{"rank":"normal","statement":"L1427224$53975DA3-5CE5-43B9-A608-7CF13078C3A7","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Elektrofachkräfte"],"s_pl_dat":["Elektrofachkräften"],"s_pl_gen":["Elektrofachkräfte"],"s_pl_nom":["Elektrofachkräfte"],"s_sg_acc":["Elektrofachkraft"],"s_sg_dat":["Elektrofachkraft"],"s_sg_gen":["Elektrofachkraft"],"s_sg_nom":["Elektrofachkraft"]}	{"s_pl_acc":["L1427224-F8"],"s_pl_dat":["L1427224-F7"],"s_pl_gen":["L1427224-F6"],"s_pl_nom":["L1427224-F5"],"s_sg_acc":["L1427224-F4"],"s_sg_dat":["L1427224-F3"],"s_sg_gen":["L1427224-F2"],"s_sg_nom":["L1427224-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000310_N	L1427445	["L1427445"]	["ff486cac0b7bbb432f8b2ecad89449585081d3ddeaf6580d9d4b7e93d1b55dcf"]	"Erdäpfelplatzke"	plural_only	012911e7e48017cf29ac5e40a8de201476441d9613e802c82d46b5ea52cc49ac	no	[]	[]	plural_only	[{"rank":"normal","statement":"L1427445$3A8A9B37-2DAB-4684-BDED-2D932160ABB1","value":"Q138246"}]	[]	complete	{"s_pl_acc":["Erdäpfelplatzke"],"s_pl_dat":["Erdäpfelplatzken"],"s_pl_gen":["Erdäpfelplatzke"],"s_pl_nom":["Erdäpfelplatzke"]}	{"s_pl_acc":["L1427445-F4"],"s_pl_dat":["L1427445-F3"],"s_pl_gen":["L1427445-F2"],"s_pl_nom":["L1427445-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
